num,category,start-days,end-days,person,progress,title,count,petition_overview
468973,기타,2018-12-14,2019-01-13,naver - ***,청원진행중 ,국민연금 인상안 반대합니다,참여인원 : [ 28명 ],"
											국민연금 인상안 반대합니다 
											직장인월급 강제로가져가는건 국민복지가아닙니다 
											국민은 아무런힘이없어서 반대도못하고  
											국민연금 그동안납부한거돌려주고 
											개인연금으로전환했음좋겠어요 
											촛불시위라도하고싶네요 
"
468974,행정,2018-12-14,2019-01-13,naver - ***,청원진행중 ,SK11번가는 무배송하고 위탁판매자라며 나더러 소비자보호원 고발하라합니다. 돈만 빼앗기는 거래제도를 개선해 주세요,참여인원 : [ 3명 ],"
											e커머스 소비자 보호를 위한 행정부서의 책임 있고 명확한 조치를 요구합니다 

											SK11번가는 ""위탁판매자라서 책임 없다"" 하며 물건 배달도 해 주지 않고 환불도 해 주지 않으니 인터넷과 전화로 돈만 빼앗는 피싱사이트와 무엇이 다릅니까? 제도개선과 대기업 진입제재를 원합니다.. 

											대기업 오픈마켓의 허울 
											1. 저는 2018. 9.16. 추석 무렵 SK11번가에서 “천연발효석류원액”을 42,259원에 구입, 결제하였고,  

											다음날 9월17일 SK11번가로부터 배송관련 문자를 딱1회 받았을 뿐으로 그 내용은 “(11번가)상품명: 천연발효석류원액 375m.. 발송되었습니다. 롯데(현대) 1035328036 40 ” 이었으나 오늘 지금까지도 물건은 도착하지 않았습니다. 

											2. SK11번가의 무책임한 물류배송, 기본사항 미확인 
											: 10월1일 비로서 SK측 답변 사항은 
											   -“9/18 배송 완료되었다”며  
											   -배송 후 확정기간 7일이 지났고  
											   -“당일 오후8시경 부재시 요구사항에 맞춰 현관 앞 놓아두었으니 소비자 책임이다""라는 황당한 연락으로 이 문구가   
											        그렇게 중요하다면 “분실시 책임없다”는 경고문구도 같이 기재해 공지 해 주어야 되죠. 

											당시는 추석 직전이라 물류대란과 택배업체 파업으로 배송 순연된다는 뉴스가 많았고,  

											보통의 경우 물건이 도착되면 이를 확인하는 추가 메시지도 없었고, 저 또한 당일 물건을 받은바 없어 하루 이틀 차일피일 기다리다 곧 이어서 추석연휴라 택배재촉 할 엄두도 못 내고,  

											연휴 직후 SK사이트 접속하니 추석영향으로 배송이 늦어져도 순차적으로 배송된다는 SK측의 배너광고를 믿고 기다릴 수밖에 없었습니다. 


											황당한 SK의 주장은  
											1) 송장이 있으니 판매자 에게 책임을 물을 수 없고 
											2) 운송자가 배송완료 보고하여 SK는 이를 인정해야 하며 
											3) 판매자와 운송자는 SK와 거래계약을 위반사항 없으니 그들을 보호 할 수 밖에 없다 하며 
											4) 구매자인 나에게 위로성 구매 상당금액 “포인트”를 주겠으며, ”구매취소및 환불은 불가하다”하고 
											5) 억울하면 “소비자 보호원”에 고발접수 하라고 하였습니다. 

											CCTV 영상증거 무용지물 
											배송을 주장하는 9/28 저녁 8시 시간대 전후인 오후6시~저녁9시까지의 엘리베이터  
											-CCTV 영상을 확보하여 확인한 결과 
											-동일 시간대 방문 배송이 없었다고 SK에 연락하고  
											-무배송에 따른 구매취소 및 환불을 요구하였으나  
											SK답변은 자기들은 영상자료를 확인할 필요도 책임도 없어 클레임은 종료되며 더 이상의 항의는 받을 수 없다는 답변이었습니다. 

											 돈을 지불한 나는 보호 안해주고 “판매자와 운송자 보호도 중요하다”면  
											     그러면 나는 무엇입니까.  
											     SK가 피싱사이트가 아니고서는 도저히 해서는 안되는 행동입니다. 

											일반 직거래는 부러 피하고 굳이 공신력을 찾아 대기업SK에 돈을 지불하였습니다만 비열하게 SK는 “위탁판매자라서 자기책임은 없다” 하고  

											내게 포기하라는 식의 강요행태로, 대기업인 SK가 돈만 빼앗는 불법 피싱사이트 같아 지금도 울분이 치솟기만 합니다. 
											더구나 아파트관리소에 보관된 CCTV 영상 확인도 필요없다 하니 더 이상 소비자는 무슨 대응책이 있겠습니까? 

											구매자인 저는, 돈을 강제로 빼앗기는 일방적 거래의 현재 제도를 개선 해 줄 것을 정부에 호소합니다. 

											아울러 틈만 나면 제도의 헛점을 파고들어 남의 돈을 빼앗는 SK 기업문화와 사회의 믿음을 차버리고 국가가 부여한 좋은 제도를 기만하여 소비자를 속이고 악용하는  
											1) 대기업의 무책임한 위탁판매 오픈마켓 진출을 재고하여 주시고,  
											2) 또한  상거래 책임을 엄격히 적용하여 소비자를 보호해 주십시오. 

											지금도 제도를 악용하는 SK만 생각하면 울분에 차 피가 거꾸로 치솟습니다 

											판매자는 물건 송부시켰다 하고 
											운송업자는 문 앞에 두었다 하고 
											구매자는 물건 받지도 보지도 못했고 
											SK는 돈을 받고서도 위탁판매라서 관여 책임 없다하고.. 

											나는 SK에 돈을 지불하였는데,  
											왜 나는 물건을 받지도 못하고,  
											반하여 판매자 운송자는 잘못 없다고 오히려 감싸주고 편을 가르는  
											SK 태도는 이 제도를 영위해야 할 자격이 없습니다. 

											세상에,  
											이런 법이 어딧습니까 
											이것도 기업가 정신입니까 
"
468975,문화/예술/체육/언론,2018-12-14,2019-01-13,naver - ***,청원진행중 ,2018년 국민을 위해 온힘을 다하셨던  대통령님을 송년 및 신년 맞이 세리모니에 초청 합니다,참여인원 : [ 3명 ],"
											반갑습니다.  대한민국 평범 1등이라 자부하는  대기업 평사원으로 근무중인 박성택 입니다.  

											2018년 대통령님께서 많은 일을 하시었고, 국민의 평안과 행복을 위해 고생하시는 모습을 
											뉴스로 지켜보면서 국가가 조금씩 변모하는 것을 체감 할수 있었고 
											그런 변화된 국가에 살고 있는 저는  행복 했지만  

											정작 대통령님은 대북 정책에, 다양한 의견을 표출하는 야당에, 크고작은 사고들, 
											불평 불만 가득한 국민들 때문에  많이 힘드실거라 예상되어 저희 대한민국 평범한 사람들 몇몇이 모여서 
											대통령님의 고민을 들어드리고 잠시라도 편안한 시간 되시라고 대통령님을 초청하자고 의견을 모았습니다. 

											시간은 2018년 12월 21일 불금이고요,  장소는 마곡의 한 고기집에서 오후 6시 반부터  진행 예정이며,  
											저희가 고기를 잘못구워서 고기 굽는 사람이 있는 곳으로 예약했고요,  
											비용은 저희끼리 1/N 하기로 했으니 비용 걱정하지 마시고 대통령님은 몸만 오시면 됩니다. 

											참여 인원은 확정은 3명 정도 입니다.  
											저(박성택)는 수원에 살고 있으면서 서울에 직장을 다니고 3자녀를 둔 평범한 가장이고요 
											대통령님의 정책에는 약간 삐딱이 입니다.  
											제 동기(***) 은 직장문제로 와이프가 지방에 거주하고 본인은 서울에서 근무하는 기러기 아빠 인데 
											흔히 말하는 문빠입니다. 저만 만나면 평화와 대북 문제를 거론해서 저랑 의견이 많이 갈리고 있지요 
											다른 한명 제가 제일 존중하는 후배(***) 는 올해 결혼하여 신혼 생활을 즐기고 있는 능력있는 친구 인데 
											아직은 정치 보다는 회사 생활에 많은 생각을 하고 있는 친구 입니다.  

											그리고 대통령님이 평범한 사람만 만나면 심심하실까 우려되어 국민의 사랑을 받고 있는 
											가수 아이유(본명 이지은) 양을 초청 예정이며 ( 스케쥴 확인 중입니다. ) 
											대통령님께서 참석 하신다고 하면 만사 제껴두고 올 거라 예상합니다.  

											년말 오라는 곳도 많으실테고, 밀린 국정처리에 바쁘시겠지만  
											다음주는 주 52시간만 근무하시고 6시에 퇴근하시어 마곡으로 오셔서  
											아무런 부담없는 2018년중 제일  편안한 3시간 보내시기 바랍니다.  

											만약 일정이 가능하시면 저에게 메일이나 문자 주시면 한자리 세팅해놓겠습니다.  

											얼마 남지 않은 2018년 마무리 잘하시기 바라며, 매일 조금씩 더 행복해지시기 바랍니다. 

											 [본 게시물의 일부 내용이 국민 청원 요건에 위배되어 관리자에 의해 수정되었습니다] 
"
468976,미래,2018-12-14,2019-01-13,naver - ***,청원진행중 ,예멘인들을 돌려보내주세요,참여인원 : [ 21명 ],"
											예멘 정부와 반군이 휴전한 만큼 위험이 사라졌으니 속히 돌려보내 주세요. 
											스트라스부르도 그렇고 최근 유럽에서 발생하는 각종 이슬람인들의 범죄로 난민의 어머니 독일도 등을 돌리고 있습니다. 예멘은 특히 주의해야할 국가인 만큼 예멘인들이 한국에 살면서 각종 차별과 편견속에서 고통 받느니 속히 자국으로 보내고 차라리 예멘이라는 국가가 안정을 찾을 수 있게 유엔을 통해 물자를 지원하세요. 
											정말 국민을 조금이라도 생각한다면 합리적인 사고를 하기 바랍니다. 
											전 세계인을 사랑하는 마음은 대통령 퇴직 후에 따로 활동하세요. 
											대통령은 1순위가 자국민입니다. 
											제발 정신 차리세요. 
"
468977,정치개혁,2018-12-14,2019-01-13,naver - ***,청원진행중 ,국회의원 감원을 요청드립니다!!!,참여인원 : [ 34명 ],"
											안녕하세요. 
											세금은 세금대로 떼이고.. 회사에서 죽도록 일하는 개미입니다. 

											얼마전에 보니... 국회의원들 세수를 일사천리로 올리셨더군요. 
											본인들 월급 셀프 인상은 주저하지 않으시며.. 스스로 세금 도둑임을 인정하신거 잘 봤습니다. 

											회사가 어려우면.. 월급 감봉에 직원 감원까지 감행합니다. 
											하물며 나라가 이렇게 어려운데.. 뭘 잘했다고 월급 셀프 인상인가요??? 

											국민연금 의료보험료 다 올려서.. 월급 셀프 인상하시는거 떼우시려는거 같은데... 
											뼈빠지게 일해서 세금내는 국민으로서 너무 화가납니다!!! 

											국회의원이 .. 나라에 기여한건 하나도 없고.. 오히려 나라가 갈 수록 어려운데.. 
											이 책임을 지고.. 현재 국회의원들 절반 이상의 감원을 강력히 요청드립니다. 
											국회의원들만 감원해도 사실.. 국민 세금이 올라갈 필요는 전혀 없습니다. 
											나라에 돈이 없는게 아니라 도둑이 많은거니까요!!! 

											국회의원 절반 이상의 감축! 꼭! 이루어주시길 강력히 요청드립니다!!! 
"
468978,보건복지,2018-12-14,2019-01-13,naver - ***,청원진행중 ,국민연금/보험료 결국인상추진 2057년엔 고갈,참여인원 : [ 7명 ],"
											서민들 삶이 더 팍팍해지겠군여~~ 
"
468979,보건복지,2018-12-14,2019-01-13,naver - ***,청원진행중 ,국민연금 폐지 및 국민투표,참여인원 : [ 42명 ],"
											국민연금 라디오 TV에 홍보하는 광고비나 아끼고 주식투자 잘못한걸 국민에게 전가하는 정책에 대해서 국민투표를 당ㅇ연히 하여야함 
											대한민국은 민주주의 국가로 국민의 권리를 무시하는 이러한 기습 발표에 반대함 
"
468981,일자리,2018-12-14,2019-01-13,facebook - ***,청원진행중 ,외국인 연수원제도,참여인원 : [ 5명 ],"
											수고하십니다 
											외국인 연수원제도의 악용에  대하여 말씀  드리겠습니다 
											외국인 연수원 제도가  도입된  취지나 
											운영방안에  대하여는 잘 알지  못  합니다 
											현재  건설 현장에  가  보면 너무나 많은  
											외국인 연수자를 보게  됩니다 
											일부 현장은 95%이상이 외국인 노동자 
											입니다 
											내국인은 인건비가 비싸다는 이유로 배제 
											당하고 있습니다 
											외국인 연수자를 일정비율이상 고용 하지 
											못하게 하는 제도가 필요 하다고 생각 합니다 
"
468982,보건복지,2018-12-14,2019-01-13,naver - ***,청원진행중 ,국민연금 없애주세요.,참여인원 : [ 38명 ],"
											솔직히 국민연금 안내고 안받고 싶습니다. 
											말이 국민연금이지. 김대중 대통령이 국민연금 만들때 수령 나이가 55세 아니었습니까? 
											근데 그게 65세가 되고. 이제 70세를 하려고 하네요? 
											그리고 국민연금 다 냈지만 죽으면 못받자나요? 제도가 
											결혼생활하고 애 키우기 더러운 이 나라에서 부부가 열심히 돈벌어서 의무적으로 국민연금 납입하면 뭐합니까? 
											수령나이가 70세 인데! 
											그것도 살아있어야 받지 죽으면 그냥 국가로 귀속 되자나요? 
											보통 부부중에 남성이 빨리 죽을 확률이 높은데 국민연금은 벌이가 더 많은 남자가 더 받을텐데. 죽으면 끝이자나요? 

											누구를 위한 연금입니까? 
											이런와중에 금액을 늘린다고요? 

											상식적으로 당신들은 이게 이해가 됩니까? 

											국민연금 안내고 안받고 싶습니다. 그리고 지금까지 걷어간 것도 그냥 돌려주세요. 
"
468983,정치개혁,2018-12-14,2019-01-13,naver - ***,청원진행중 ,이재수 기무사령관을  인격 살해하여 죽게한  수사검사의 파면 구속을 청원합니다,참여인원 : [ 20명 ],"
											카톡언론에  의하면  전직   이재수  기무 사령관을   서울중앙지검의    김성훈  부장 검사와      천재인   담당검사가 
											세월호  관련  하여   수사 하면서   법원 영장 실질 검사    받으러  가면서    망신을   주기 위해   공개적으로 

											수갑을  채우고    이재수  사령관이   세들어   거주하는    서울 의      집 주인에게     협박  전화를  하여    집주인이   혼비백산    하여    방을   비우고  빼라고   하는등     인권침해.   인격말살.   헌법 위반을   하였다고   하는바 

											만약. 만일.    이러한   천인공노할    악행이   사실   이라면   위   2명의    검사를   즉시   직권남용으로   파면 
											구속하여   이재수  사령관의   원한과     국민의   분노와  원성을   풀어   주시고   국민의  인권을   지켜   주세요. 
"
468984,보건복지,2018-12-14,2019-01-13,naver - ***,청원진행중 ,"국민연금은 개정을 하면서 공무원,군인,사학연금은 왜 개정을 안합니까  ?",참여인원 : [ 29명 ],"
											빨리 개정 하시오 
"
468987,보건복지,2018-12-14,2019-01-13,naver - ***,청원진행중 ,"공무뭔,군인 연금 국민연금과 동일 적용",참여인원 : [ 34명 ],"
											길게 안쓰겠음..  공무원,군인 연금 국민연금과 동일하게 적용 바람..  아니면 국민세금 받아 먹는것들이 왜 국민보다 더 많은 연금을 받아야 되는지 설명 바람.. 
"
468990,육아/교육,2018-12-14,2019-01-13,naver - ***,청원진행중 ,"수능이 끝난 고3 말만 정규 수업시간, 현실은 무의미한 7교시",참여인원 : [ 4명 ],"
											수능이 끝난 이후 학교에서 보내는 시간이 무의미해진 고3입니다. 

											제가 이렇게 글을 쓴 이유는 현실 교육체제가 너무 안타깝고 무의미하게 시간을 보내는 모습이 보기 좋지 않아 글을 쓰게 되었습니다. 

											과연 수능이 끝난 직후 의미 없이 학교에서 휴대폰하고 자는 게 수능이 끝났으니 맘 편히 보내는 것에 맞는 취지일까요?  
											""학교 밖을 나가면 사고를 치니 학교에 있게 한다."" 이 말에 동의할 수 없습니다. 그럼 주말은 사고를 치지 않을까요? 전혀 말이 되지 않는 소리라고 생각합니다. 부정적인 면만 바라본다면 저처럼 생각할 수도 있습니다. 

											하지만 다른 면으로 생각해본다면 여행, 등록금, 용돈 마련 등 자신이 원하는 것을 이루기 위해 아르바이트를 찾고 있는 청소년이 많습니다. 이런 청소년들이 아르바이트를 구하러 갔을 때 가장 먼저 적합하지 않은 것이 학교에 다니고 있으므로 시간이 맞지 않아 못 구하는 경우가 태반입니다. 오전 수업을 하는 학교에서는 오후에 아르바이트를 가면 할 수 있다고 하지만 4시 30분 등 오후까지 무의미하게 학교에 있다가 가는 청소년들은 막상 그 이후부터는 무엇을 해야 할지 모르고 그렇게 시간을 보냅니다. 과연 학교에 와서 무의미하게 시간을 보내는 게 맞는 걸까요? 

											하나 장점은 있는 거 같습니다. 친구들과 함께 있는 시간이 많다는 거. 그렇다고 새로운 친구를 사귀느냐? 그것도 아닙니다. 기존에 친했던 아이들 함께 놀았던 아이들과 게임을 하거나 자거나 하다가 끝이지 함께 어울리는 프로그램도 마련되지 않고 시청각실이나 강당에 모여 영화를 보는 등 아니면 시작만 하면 다 잠에 빠지는 강연을 하는 등 알 수 없습니다.  

											만약 정말로 학교에 있어야 한다면 아래 내용을 개편해주시기 바랍니다. 
											1. 강연을 꼭 해야 한다면 일방적인 전달이 아닌 참여하고 아이들과 어울릴 수 있는 강연을 마련해주시기 바랍니다. 
											2. 오전 수업 체제로 변경 부탁합니다. 일부 학교에서는 오전 수업을 하지만 대부분 오후까지 학교에 남아 있는 경우가 대부분입니다. 
											3. 수업일수 채운다고 방학을 늦추는 경우가 있는데 정작 수업을 하는 것도 아닌데 늦추는 것도 의문입니다. 검토 부탁합니다. 
											4. 청소년 프로그램과 청소년 센터가 많이 있습니다만 사실상 그 프로그램들을 통해 전문적인 선생님이 없는 센터가 대부분입니다. 예를 들어 영상 제작 및 편집을 배우고 싶지만 비싼 학원보다는 프로그램 센터를 확충하여 아이들이 하나라도 더 배울 수 있게 도와주시기 바랍니다. 
											5. 청소년 중에서도 하나의 분야에 탁월한 학생들이 있습니다. 위와 유사하게 예를 들어 영상 편집을 동아리 친구들에게 가르쳐주고 싶지만, 시설이 마땅치 않아 제대로 하지 못하는 아이들이 대부분입니다.  

											위의 의견뿐만 아니라 고3 수능 이후 운영 체제에 대해 의견이 있다면 댓글로 적어주시면 감사하겠습니다. 
											저의 청원 글을 읽어주셔서 진심으로 감사합니다. 
"
468991,경제민주화,2018-12-14,2019-01-13,naver - ***,청원진행중 ,바이오 죽이면 안된다,참여인원 : [ 10명 ],"
											4차산업섹터. 바이오 죽이면 
											세계 경쟁에서 밀려나  
											일본처럼 잃어버린 20 년 전처를 밟게된다 
											지금 한국을 살리는 길은  
											바이오 뿐이다 정부에서 밀어줘도  
											힘든데 왜 죽이는가  
											멍청한것들이 북한생각에 눈이 멀었구나 
											문재인 정신차려라 
											 경제살리는길이 니가 살고 국민이 살고 
											모두가 살길이다 명심해라 
											대기업 잡으면 누가 한국 경제 살리노 
											멍청한 문재인이 살릴수 있나 
											자신있으면 해봐라 항상 때가 있다 
											문재인 너는 아니다 
"
468992,육아/교육,2018-12-14,2019-01-13,naver - ***,청원진행중 ,미성년자 인터넷제한을 법적으로 강화시켜주세요.,참여인원 : [ 5명 ],"
											너무 진부한 제목같겠지만 오랫동안 생각을 많이 해봤습니다. 두 자녀를 키우는 사람으로써 어떻게 하면 우리나라가 살기좋질까? 아니 나아질까..? 
											심한 엽기적인 사건도 갈수록 너무 많아지고, 가해자도 남녀노소 구분없이 다양해지고..동방예의지국 대한민국은 이제 없는것 같습니다. 개성을 너무 존중해주다보니 학생들간에 위화감은 더 심하게 조성되어 소위 말하는 있는집 아이들의 갑질, 없는집 아이들의 있는척하기도 너무 볼성사납다 못해 각 사건사고의 주요원인이 되고 있는듯합니다. 여기에 가장 큰 근본적인 문제는 휴대폰, 더 나아가 인터넷이라고 생각되어집니다. 톡으로 SNS로 유*브로 자기들끼리 무리를 만들어 유행을 만들어 버리고,따라오지못하는 아이들을 일명 루저로 만들어버립니다. 갖가지 사건 사고를  일으키는 주요매체가 되어버렸습니다. 이것은 현대시대의 중요한 산물이지만 계속 이렇게 방치하면 독약이나 나쁜무기로 전략해버릴것 같습니다. 없는게 훨씬 낫다는 거죠. 
											지금도 인터넷 들어가면 실명인증이니 미성년자는 접근제한이니 친절한 설명들이 많지만,  이것은 전혀 실질적인 도움을 주지못합니다. 부모명의로 얼마든지 접근할수 있으며, 또 그런친구휴대폰으로 자기들끼리 복사, 전송해서 돌려볼수 있습니다. 어린나이에 보아선 안될 수많은 영상들, 게임들..거기에 무분별하게 노출되고, 자신도 모르게 스폰지처럼 모방해버리는 아이들..갈수록 더 심해지면 여기서 어떻게 해야하나요? 밖에서 어린자녀들 통제안된다며 휴대폰 쥐어주고,어른들끼리 하하호호할때 그 아이들이 엄마아빠명의로 어떤영상을 보고있는지는 항상 옆에서 캐치하시나요?  
											아주어린 유아들부터 초,중,고 아이들까지 부모나 보호자,사회가 개입하여 법적으로 강화된 조치가 필요합니다. 그들에게 의무가 분명 있습니다. 대한민국의 미래들이 좋은것을 보며 바르게 크길 바라는 마음으로 두서없이 썼음에 양해부탁드리며, 물질만능보다 자녀들 인성교육에 관심갖는 부모들이 많아지길 바래봅니다. 
"
468993,외교/통일/국방,2018-12-14,2019-01-13,naver - ***,청원진행중 ,숨어서 도망중인 전 기무사령관 조현천 체포 송환하세요,참여인원 : [ 8명 ],"
											대한민국은 법치 국가고 국민이 주인입니다 
											조속히 붙잡아 송환 하시기 바랍니다 
"
468994,안전/환경,2018-12-14,2019-01-13,facebook - ***,청원진행중 ,사기당해 전재산 잃었습니다 사기죄 형량 강화 및 부동산 분양 법적보호장치 마련 청원,"참여인원 : [ 1,837명 ]","
											저는 사기당해 전재산을 잃었습니다..  
											그래서 국민여러분들께 사기죄 형량 강화 및 부동산 분양 법적보호장치 마련을 위한 청원을 드립니다..  

											대한민국 법원은 사기죄에 대해 너무 관대합니다..부디 사기를 당한 피해자들의 고통을 헤아려주세요...  
											강력범죄도 중범죄이지만..사기죄는 살인에 준하는 악질범죄임으로 중대범죄로 다스려야 합니다..  
											사기죄는 금전적 피해..가정파괴..충격에 의한 자살 등으로 엄청난 파장을 일으킬 수 있는 범죄입니다..  

											중개사와 매도자가 짜고 칠려고 조작하면 백프로 국민들은 당할 수 밖에 없습니다..  
											피해자의 인생을 망쳐놓고..꿈을 짓밟고..가족들은 충격에 의한 건강악화로 각종 병에 걸리거나  
											피해자처럼 목숨을 끊기도 합니다..사기는 사실은 살인범보다 더한 악마입니다..  
											요즘 남에게 사기를 치고 재산을 은닉하고 잠적한 사고가 많습니다..모든 것을 위조할 수 있는 시대이며..  
											특히 일반 국민들은 각종 부정이 만연한 부동산 분양 매매시 많은 사기를 당합니다..  
											그러나 사기죄에 관해 너무 낮은 형량이 대충 살다 나오면 그만이라는 식으로 사기를 양산하다고 합니다..  
											부동산 거래 계약시 공인중개사를 믿고 계약을 하지만 그들이 마음먹고 사기치면 쉽게 속을 수 있습니다..  

											그렇게..저는 생각조차 못했던...부동산 사기로 전재산을 잃었습니다.  
											큰 충격에 극심한 스트레스로 일상생활이 어렵고 가정은 파탄났습니다..  
											그저 허리띠 졸라매고 성실히 십년 넘게 일하며 내집 마련을 꿈꿨는데...  
											무주택자라 부동산에 대한 정확한 경험이나 정보가 전무하여 그저 순수히 중개인들의 말을 믿었습니다..  
											그러나 매도자 회사는 존재하지 않는 페이퍼 컴페니였고..매도자의 채무초과를 알면서도 중개인들은 분양한 대가로  
											매매대금의 5.4퍼센트라는 과도한 수수료를 가져갔으며..변론하기를 정식 공인중개사 자격증 없이, 분양만 한거라 손해배상해줄 수 없고 무관하다며 법대로 하라고 고성을 지르며 수차례 연락을 받지 않았습니다...  
											그러나 더 한 사실은, 그 중개인들은 지금도 제2의 제3의 피해자들을 먹이감으로 찾아 중개를 하고 있습니다..  

											중국에서는 사기꾼들을 사형시킨다 하는데 대한민국은 사기꾼들이 왜 이렇게 많을까요?  
											왜 사기에 대한 인식이 너무 관대한 건가요?..형량이 적어서가 아닐까요? 사기는 고의성이 현저며 금전적 피해뿐만 아니라 가정을 파탄시키는 중대범죄입니다.. 사기꾼들은 잠적하거나 도피하기 전, 타인 명의로 돈을 돌려놓습니다..  
											저를 사기친 사람도 자신의 아내 명의로 집을 넘긴 후, 타인의 명의로 허위양도를 했지만...  
											가해자는 재산을 빼돌려도..그들의 사해행위를 증명하기 위한 증거가 없다면..재산을 몰수할 수 없습니다..  
											피해자가 겪는 고통은 이루 말할 수 없습니다..벌금은 사기친 액수만큼이라도 낼 수 있도록 해야 합니다..  
											부모님은 쓰러져 병원에 계시고..이미 소송준비로 천만원이 넘는 빚까지 생겼고..더 많은 빚을 떠안게 될것입니다..  

											가장 악독한 죄가 사기입니다.... 사기꾼들은 결국 가정파괴범으로 경제적인 살인자입니다..  
											최소 무기징역에 가깝거나 피해금액에 준하는 벌금이 내려질 수 있도록  
											또는 사기꾼이 그 돈 다 갚을때까지 평생 노역하도록 사기범죄를 줄이기 위한 법 제정을 해주세요..  
											사기를 살인보다 더한 중죄로 다스릴 수 있도록 사기 형량 강화를 도와주세요...  
											그리고 모든 국민들이 쉽게 접하는 부동산 거래시 사기 예방을 위한 특별법을 만들어주세요..  

											이를테면  
											1. 부동산 거래시 모든 위임제도를 없애주세요  
											2. 부동산 신축 분양업무시 공인중개사가 아닌 자는 할 수 없도록 해주세요  
											기획부동산을 만들어 직원들을 다 고용하여 한통속으로 짜고 조작하여 현혹시 고스란히 피해자들은 당하게 됩니다.  
											수수료한도에 대한 법 만들어주세요.  
											3. 부동산 분양시, 변호사가 반드시 입회하는 시스템을 만들어주세요..  
											4. 부동산 거래시 신축분양이든, 매매든, 최소 집값을 변제해줄 수 있는 보험 가입을 의무화해주세요..  
											5. 부동산 사기시 직계존비속 모든 재산 압수해서 피해자에게 배상할 수 있는 제도를 만들어 줄 수 없다면  
											반드시 국가에서 피해자를 구제하고 배상해줄 수 있도록 부동산 거래 안전장치를 만들어주세요...  

											기획부동산 사기 근절을 위해 정부에서도 여러 가지 대책을 내놓고는 있지만 피해자는 지속해서 발생하는 듯 합니다. 부동산 사기 범죄는 더욱 교묘해지고, 투자 사기를 당한 피해자들도 이들을 상대로 소송을 걸어봤자 돈을 돌려 받을 확률이 없다고 앞서 판단하기 때문에 소송으로 이어지는 경우도 그리 많지 않습니다.  

											사기는 피해자들의 육체와 정신을 평생 고통속에 피폐하게 만들고, 사람에 대한 믿음을 상실하게 만드는 범죄입니다..태어나서 부동산 거래를 1번이라도 접하게 되는 모든 국민들..언젠가 부동산 사기 피해자가 될 수 있습니다..요즘 국토교통부에서는 그저 가계대출 위험을 막기 위해 대출한도감소정책을 만들었지만..피해는 모두 국민 몫입니다..대출감소정책으로 거래가 줄고 부동산 미분양이 늘어나니 사기꾼들은 낮은 형량으로 늘어납니다.. 우리나라는 사기꾼들이 돈 빼돌리고 감옥에 다녀오면 그만이라는 말이 나올 정도입니다..  
											피해자들은 계속적인 고통을 받습니다..  

											제발 사기죄 형량 강화해주시고...부동산 분양시 사고 예방을 위한 특별법 제정을 위해  
											법적 보호장치 마련을 위해 국민여러분들께 간청드립니다..제발 많은 분들이 동참할 수 있도록 도와주세요.. 
"
468995,행정,2018-12-14,2019-01-13,naver - ***,청원진행중 ,방통위의 지상파 중간광고 허용에 따른 tv 수신료제 개편 건의 안,참여인원 : [ 20명 ],"
											어느때부터인가 TV를 잘 보지 않게 되었습니다 TV를 보지 않더라도 TV에서 어떤 정보들을 보다 많이 보다 넓게 보다 정확하게 얻을 수 있는 매체들이 많이 등장했기 때문일 것이며 또한 매일매일 반복되는 어지러운 세상의 뉴스들과, 종편의 등장으로 인해 하루 종일 쏟아지는 뉴스들에 치어 뉴스에 대한 피로감이 쌓인 것은 물론이고,점점 더 강해지는 막장 스토리에 그게 그거인 똑같은 드라마들이 넘쳐나고 있기 때문에 TV에서 멀어지고 있는 것이 어쩌면 자연스러운지도 모르겠습니다 완전히 tv를 배제하고 살 수는 없겠지만 확실히 예전보다는 tv를 보는 비율이 무척 많이 떨어진 건 명확한 사실입니다 언제부터인가 전기 요금 고지서에 통합 부과되는 KBS TV 수신료는 거의 대부분이 자의가아닌 압박으로 납부하고 있는지도 모르겠습니다. 이번에 방통위가 의결한 지상파 방송 중간광고 허용에 대해서 저는 좋다 싫다를 말하고 싶지 않습니다!.  방송 자체가 좋다면 광고주들도 많이 광고를 할 것이고 시청자들도 특별한 거부감 없이 그 방송중에 나타나는 광고를 시청 하게 될 것입니다 하지만 그것은 오롯이 광고주들과 시청자들의 몫이 되어야 합니다 그 것 자체를 결정할 수 있는 권리를 시청자들에게 주지 않는다는 것 자체도 엄청난 권력의 남용이라고 생각합니다.저는 가끔 tv를 보지만 지상파 방송 잘 보지 않습니다 공영방송이라고 하는 kbs도 거의 시청 하지 않습니다.자!!  tv 수신료 한달에 2,500원 크지 않은 금액입니다 하지만 필요하지도 않은 지출을 감내 하고 싶지도 않습니다 .모든 사람이 시청료를 내지 않겠다고 하는 것도 아닐 것입니다 지상파 방송을 보지 않고 그에 따른 tv 수신료 납부 하지 않을 권리를 최소한,그것을 신청한 사람들에게 만이라도 허용 하시길 바랍니다 .지나 가지도 않는 길에 대한 통행료를 일괄적으로 보부과 한다면 그것을 좋아할 사람은 아무도 없을 것입니다 다 다 이청원에 대한 답변이 확정 된다면 최소한 이건에 동의한 적극적 납부거부 의사를 피력한 사람들에게 만이라도 KBS 수신료를 받지 말아 주실 것을 간곡하게 부탁드립니다. 
"
